image,label,original_image
img_00209.jpg,Tomato___healthy,8c4ce164-9f46-4426-aff9-137acdc42c19___RS_HL 0424.JPG
img_00210.jpg,Tomato___Early_blight,611a3c58-8a99-401e-9745-592b55bddb85___RS_Erly.B 7679_180deg.JPG
img_00211.jpg,Tomato___Leaf_Mold,56779b93-da91-4f00-b562-ed5114e6d378___Crnl_L.Mold 6635_flipTB.JPG
img_00212.jpg,Tomato___Bacterial_spot,35c80526-d4ca-4742-9903-6a9463c532e4___GCREC_Bact.Sp 2965.JPG
img_00213.jpg,Tomato___Bacterial_spot,e351d0c3-b7c6-4c94-9428-e350c4325a22___GCREC_Bact.Sp 3089.JPG
img_00214.jpg,Tomato___Leaf_Mold,a36014db-d82c-4b96-8de0-87d9b32bcfd0___Crnl_L.Mold 6634_flipTB.JPG
img_00215.jpg,Tomato___Bacterial_spot,7218c0f5-1083-4b2d-b0da-4c32edb279de___GCREC_Bact.Sp 3286.JPG
img_00216.jpg,Tomato___Early_blight,30546f58-8d3a-4318-87d1-322427a12380___RS_Erly.B 7404_flipTB.JPG
img_00217.jpg,Tomato___Early_blight,da3ad71b-85ba-4e94-bd12-8eff52776138___RS_Erly.B 9469.JPG
img_00218.jpg,Tomato___Late_blight,8b08d651-0fcc-43da-8aec-34389f834d63___GHLB2 Leaf 8644_flipLR.JPG
img_00219.jpg,Tomato___healthy,3c435a41-903c-4517-b79e-c01724be03a1___RS_HL 0422_new30degFlipLR.JPG
img_00220.jpg,Tomato___Leaf_Mold,4459390d-64ca-42d2-977b-afb0ed667701___Crnl_L.Mold 6714_180deg.JPG
img_00221.jpg,Tomato___healthy,1af0bfe1-4bcf-4b8b-be66-5d0953eb647e___GH_HL Leaf 482.2_newPixel25.JPG
img_00222.jpg,Tomato___Leaf_Mold,cc42f7f9-ecbf-4adf-b1df-1307218aac13___Crnl_L.Mold 8710_flipTB.JPG
img_00223.jpg,Tomato___Late_blight,2765f9f5-9af9-473d-be58-208d1f3650d3___RS_Late.B 6536.JPG
img_00224.jpg,Tomato___Late_blight,2248836f-550a-4183-a2d8-5ff5f87e1800___GHLB2 Leaf 8810.JPG
img_00225.jpg,Tomato___Early_blight,cf3cffb2-f822-402d-90b9-d1df870c13f3___RS_Erly.B 7741_flipTB.JPG
img_00226.jpg,Tomato___Early_blight,71eb9b0a-a7ea-47a0-8108-71949d74e22d___RS_Erly.B 7557_flipTB.JPG
img_00227.jpg,Tomato___Early_blight,e94d68c8-f185-4b3d-9b44-ad12e3dc891d___RS_Erly.B 9598.JPG
img_00228.jpg,Tomato___Bacterial_spot,1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.JPG
img_00229.jpg,Tomato___Leaf_Mold,866d57df-74c8-4546-9f82-d03b3c554556___Crnl_L.Mold 8981.JPG
img_00230.jpg,Tomato___Leaf_Mold,cfb343fb-950d-488c-a158-8208aa69c1b0___Crnl_L.Mold 6751.JPG
img_00231.jpg,Tomato___Leaf_Mold,97ae4dda-7b28-4a06-a348-d361f8ecf56f___Crnl_L.Mold 8899_180deg.JPG
img_00232.jpg,Tomato___Bacterial_spot,2cc65e15-e2ac-4a59-be59-ea7882d51638___GCREC_Bact.Sp 6018.JPG
img_00233.jpg,Tomato___healthy,01c1da17-8d9f-4d69-8a1e-58d37453d3c3___RS_HL 9641_flipTB.JPG
img_00234.jpg,Tomato___Bacterial_spot,afa683b3-63de-43c1-81c6-deb8210b0d47___GCREC_Bact.Sp 5867.JPG
img_00235.jpg,Tomato___Leaf_Mold,e7ebe82b-5573-47ff-acb8-f208462d0335___Crnl_L.Mold 7123.JPG
img_00236.jpg,Tomato___healthy,3f1beda2-534d-4970-b33e-99c43c1ee930___GH_HL Leaf 219.1_180deg.JPG
img_00237.jpg,Tomato___healthy,3ea001ac-b49b-4382-a95d-a602fba00a5a___GH_HL Leaf 445_newPixel25.JPG
img_00238.jpg,Tomato___Early_blight,d94db5d9-2492-4680-bd2d-8ad66287243d___RS_Erly.B 7612_flipTB.JPG
img_00239.jpg,Tomato___healthy,3e4f86b3-55d1-4efc-bd8a-f13af318b181___GH_HL Leaf 492_newPixel25.JPG
img_00240.jpg,Tomato___Leaf_Mold,a4a9faea-5038-4fa7-b056-8eed57e56525___Crnl_L.Mold 7179_flipTB.JPG
img_00241.jpg,Tomato___Bacterial_spot,06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831.JPG
img_00242.jpg,Tomato___healthy,236971d6-725b-4685-9336-550dd522d62a___RS_HL 0640.JPG
img_00243.jpg,Tomato___Leaf_Mold,06885d98-1412-4073-8800-9da44c3935c6___Crnl_L.Mold 6794_180deg.JPG
img_00244.jpg,Tomato___Late_blight,da45101e-9448-4e0c-a735-91c558e60c8f___RS_Late.B 5290.JPG
img_00245.jpg,Tomato___healthy,3f12b950-bfdc-4670-adad-b32588dde9a3___RS_HL 9666_180deg.JPG
img_00246.jpg,Tomato___Leaf_Mold,bd7a67e8-4478-4e01-833a-5a89ee777543___Crnl_L.Mold 7021_180deg.JPG
img_00247.jpg,Tomato___Leaf_Mold,51189dab-468d-4304-8368-d0e4e3247194___Crnl_L.Mold 6667.JPG
img_00248.jpg,Tomato___Bacterial_spot,a49f9691-ea2f-435a-be3e-603f5efd3cbf___GCREC_Bact.Sp 6013.JPG
img_00249.jpg,Tomato___healthy,6900666d-da67-433d-a8bd-5a131c7ea4a9___GH_HL Leaf 467.JPG
img_00250.jpg,Tomato___Leaf_Mold,26088b3b-58c2-4037-90e3-8c8d8c4cf441___Crnl_L.Mold 9119_180deg.JPG
img_00251.jpg,Tomato___Early_blight,e803b217-d9a9-4b0d-9ea1-679145625159___RS_Erly.B 9571.JPG
img_00252.jpg,Tomato___Bacterial_spot,6c3b5a9c-61fa-4818-ba3b-176cd83e2b19___GCREC_Bact.Sp 5605.JPG
img_00253.jpg,Tomato___Early_blight,b63549aa-e944-482e-9329-3b1fb95f92c8___RS_Erly.B 9597_180deg.JPG
img_00254.jpg,Tomato___Late_blight,02effbf1-e958-4531-a19b-f8be754d2805___RS_Late.B 5206.JPG
img_00255.jpg,Tomato___Early_blight,bfbf7eb4-8a12-4595-96f7-dcec497d3917___RS_Erly.B 7682.JPG
img_00256.jpg,Tomato___Leaf_Mold,3a41e6a5-87e8-4e06-b7a2-3d31adc17adb___Crnl_L.Mold 6648.JPG
img_00257.jpg,Tomato___Early_blight,e5f8bd02-fa52-4ba0-9074-cb7618adacda___RS_Erly.B 9617_flipTB.JPG
img_00258.jpg,Tomato___healthy,1b966d62-d5c3-4a67-ba36-b67d873ccfdf___GH_HL Leaf 440_new30degFlipLR.JPG
img_00259.jpg,Tomato___healthy,2c22b17b-e914-453a-a379-15b29fe294b0___RS_HL 9720.JPG
img_00260.jpg,Tomato___Leaf_Mold,be1b7152-f0f2-431c-9635-29c4ca31fb5b___Crnl_L.Mold 7111.JPG
img_00261.jpg,Tomato___Late_blight,7e322351-379f-4b07-8001-01baf6bf589c___RS_Late.B 7038_flipLR.JPG
img_00262.jpg,Tomato___healthy,2d66100e-9a61-412b-95da-2b852de7a447___RS_HL 9950.JPG
img_00263.jpg,Tomato___Late_blight,eedd252b-1d20-4cc8-94ca-b8800334996c___GHLB2 Leaf 8667.JPG
img_00264.jpg,Tomato___Early_blight,0982d864-182e-4d36-959a-dcc67d85d9e6___RS_Erly.B 9481.JPG
img_00265.jpg,Tomato___Early_blight,fcf8557f-890e-441b-9dc1-c8854f694f2e___RS_Erly.B 9505_180deg.JPG
img_00266.jpg,Tomato___Early_blight,e330dc16-fdf9-4eee-8b09-88bfb5537180___RS_Erly.B 7601_flipTB.JPG
img_00267.jpg,Tomato___healthy,51fda747-5f6a-4870-a874-2a53f706c015___GH_HL Leaf 220.1.JPG
img_00268.jpg,Tomato___Early_blight,ad898210-9539-4fe4-abf0-a568b57ff205___RS_Erly.B 6336_180deg.JPG
img_00269.jpg,Tomato___Late_blight,f9f0fe7b-8c5d-4927-afc9-347aebab1ffa___RS_Late.B 4925.JPG
img_00270.jpg,Tomato___Early_blight,de57a88b-7170-4eca-93f6-330df50fa8b5___RS_Erly.B 9541_180deg.JPG
img_00271.jpg,Tomato___Late_blight,b6c7fcf9-6f88-4814-9620-04ae2c23cbad___RS_Late.B 5234.JPG
img_00272.jpg,Tomato___healthy,0f9a114d-1df8-442c-90e7-d14d2f6efb23___RS_HL 9964_newPixel25.JPG
img_00273.jpg,Tomato___Early_blight,3596fc7f-e79e-44f5-862a-f177db2960f6___RS_Erly.B 6386.JPG
img_00274.jpg,Tomato___healthy,8eb8512f-fbbe-4415-832a-52e58e3cde9e___RS_HL 0003.JPG
img_00275.jpg,Tomato___healthy,4c3bf302-573e-4240-9d67-60412ea836d0___RS_HL 0254_new30degFlipLR.JPG
img_00276.jpg,Tomato___Leaf_Mold,b394a386-09e3-4dc9-b1cb-debf575963e6___Crnl_L.Mold 8908_flipTB.JPG
img_00277.jpg,Tomato___Leaf_Mold,9252cc55-7007-4d2f-871b-6fafff4068c8___Crnl_L.Mold 6776.JPG
img_00278.jpg,Tomato___healthy,a3971959-8544-4a34-95a2-d1b6a7a390af___RS_HL 0265.JPG
img_00279.jpg,Tomato___Early_blight,ba19f779-d0cf-4bc7-88df-96e6080fdc96___RS_Erly.B 7599_180deg.JPG
img_00280.jpg,Tomato___Early_blight,8a089fe7-9e6a-4db7-b0e8-9792e4abc326___RS_Erly.B 7466.JPG
img_00281.jpg,Tomato___Early_blight,01861c93-ea8b-4820-aaa8-cc6003b3e75b___RS_Erly.B 7855.JPG
img_00282.jpg,Tomato___Bacterial_spot,eae84e72-e82f-4390-bd24-ebace76e1422___GCREC_Bact.Sp 3161.JPG
img_00283.jpg,Tomato___Leaf_Mold,77cd3874-ca19-4bfc-a112-696b240a88f9___Crnl_L.Mold 6652_flipTB.JPG
img_00284.jpg,Tomato___Leaf_Mold,d31448f3-312d-4f30-bb39-c1045b1df616___Crnl_L.Mold 6807_flipTB.JPG
img_00285.jpg,Tomato___Bacterial_spot,f790b5c0-15b7-4adc-916f-fd4add9a72dd___GCREC_Bact.Sp 3128.JPG
img_00286.jpg,Tomato___Bacterial_spot,80f34939-4339-4402-9686-8237034276bc___GCREC_Bact.Sp 5850.JPG
img_00287.jpg,Tomato___Bacterial_spot,af614af9-a200-4887-a394-13667ecbc8f7___GCREC_Bact.Sp 6000.JPG
img_00288.jpg,Tomato___Bacterial_spot,07238109-52ed-4369-b16c-6f5844858b81___UF.GRC_BS_Lab Leaf 0447.JPG
img_00289.jpg,Tomato___Early_blight,50cd977c-9fa8-4ff2-9a82-9d848f0a8972___RS_Erly.B 7683.JPG
img_00290.jpg,Tomato___healthy,4565ba85-5676-49cf-beac-79832cd30067___RS_HL 0639.JPG
img_00291.jpg,Tomato___Early_blight,5e10503d-8b4e-4215-9128-b92b48fce53d___RS_Erly.B 7559.JPG
img_00292.jpg,Tomato___Leaf_Mold,27867fa8-39ae-4480-936e-1adcdceeb7fb___Crnl_L.Mold 6924_flipTB.JPG
img_00293.jpg,Tomato___Leaf_Mold,201ada31-7b91-42c1-a245-4d37df0b2c52___Crnl_L.Mold 8742_flipTB.JPG
img_00294.jpg,Tomato___healthy,ecf64cfc-d521-48af-bb48-06edc78074c5___GH_HL Leaf 323.JPG
img_00295.jpg,Tomato___Early_blight,d71f9e9f-e7e3-44e3-8376-0820971fe2c1___RS_Erly.B 9384_flipTB.JPG
img_00296.jpg,Tomato___Early_blight,19427ace-5a24-4e30-8a4d-228ab4a3b99b___RS_Erly.B 7403.JPG
img_00297.jpg,Tomato___Bacterial_spot,86ea5fc3-b719-46a9-bee2-66eb0b3a217a___GCREC_Bact.Sp 5833.JPG
img_00298.jpg,Tomato___Late_blight,a710379a-3b85-435c-8b46-7a177b42ff52___GHLB2 Leaf 8906.JPG
img_00299.jpg,Tomato___Late_blight,03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767_flipLR.JPG
img_00300.jpg,Tomato___Leaf_Mold,d0049080-d379-4a5c-9407-1073f4d3ce3f___Crnl_L.Mold 8642.JPG
img_00301.jpg,Tomato___Leaf_Mold,619f232e-e49b-4ec8-bb48-552632b2c660___Crnl_L.Mold 9050.JPG
img_00302.jpg,Tomato___Late_blight,a02557d9-976b-4b21-8318-aecef263f90c___GHLB2 Leaf 8649.JPG
img_00303.jpg,Tomato___Leaf_Mold,41a6e837-7822-447c-b887-3be149d58322___Crnl_L.Mold 7100_180deg.JPG
img_00304.jpg,Tomato___Late_blight,0f8887d8-24b4-4f25-bc03-d47421ab47f7___RS_Late.B 4948_flipLR.JPG
img_00305.jpg,Tomato___Late_blight,7fe35989-ae3c-4652-931f-820e2cdb7c96___RS_Late.B 6876.JPG
img_00306.jpg,Tomato___Late_blight,2e6fd489-d873-4fc6-a908-467765017508___GHLB2 Leaf 151_flipLR.JPG
img_00307.jpg,Tomato___healthy,711640b7-c013-4982-a5d9-c2d1d570048a___GH_HL Leaf 378.1.JPG
img_00308.jpg,Tomato___Bacterial_spot,cdd6b4c8-6be0-4cc8-81a7-4e0c5ba16fed___GCREC_Bact.Sp 5982.JPG
img_00309.jpg,Tomato___Early_blight,f59545f4-cded-405a-bf6f-f4b77e51e2ff___RS_Erly.B 7737.JPG
img_00310.jpg,Tomato___Early_blight,f9f35406-f925-4c34-a1f5-0f73563033a0___RS_Erly.B 7570_flipTB.JPG
img_00311.jpg,Tomato___Early_blight,f4d4fe0b-d711-4a2c-b331-213787eda9b0___RS_Erly.B 6665_180deg.JPG
img_00312.jpg,Tomato___Leaf_Mold,755296b4-fa21-4ec5-b912-bd85b2897a01___Crnl_L.Mold 8630_180deg.JPG
img_00313.jpg,Tomato___healthy,4b8df56a-6124-4e5c-a1b7-8e771a472813___RS_HL 0520_new30degFlipLR.JPG
img_00314.jpg,Tomato___Leaf_Mold,51189dab-468d-4304-8368-d0e4e3247194___Crnl_L.Mold 6667_flipTB.JPG
img_00315.jpg,Tomato___Bacterial_spot,05530c50-5cb9-484f-91d0-82c9df7689d5___GCREC_Bact.Sp 6051.JPG
img_00316.jpg,Tomato___healthy,2a089ff8-0fcf-4b18-b746-f997e3b18065___GH_HL Leaf 456.1_180deg.JPG
img_00317.jpg,Tomato___healthy,8c4cf935-765a-4689-a093-08e8c64fb124___GH_HL Leaf 369.JPG
img_00318.jpg,Tomato___Early_blight,dc64e0f0-9f55-4341-b256-649bebd6ca75___RS_Erly.B 7785_180deg.JPG
img_00319.jpg,Tomato___Leaf_Mold,f78e3205-2a7f-43cf-988c-63aaf2179a5d___Crnl_L.Mold 6878_180deg.JPG
img_00320.jpg,Tomato___Early_blight,87b7f08f-2ea2-4fce-bd6a-7aeee641652d___RS_Erly.B 8413_flipTB.JPG
img_00321.jpg,Tomato___Leaf_Mold,87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906_flipTB.JPG
img_00322.jpg,Tomato___healthy,2a8f7c7a-fbd4-4669-90eb-61ee118db2a7___RS_HL 0126_180deg.JPG
img_00323.jpg,Tomato___Bacterial_spot,d43a87b6-6745-4f6a-a1fb-1dec046089a2___UF.GRC_BS_Lab Leaf 0236.JPG
img_00324.jpg,Tomato___Bacterial_spot,b7c4e0c0-a388-44e8-9c5c-d2db995557ab___GCREC_Bact.Sp 3667.JPG
img_00325.jpg,Tomato___Late_blight,26d22895-7a72-4e27-99b7-222618d69b7b___RS_Late.B 5111.JPG
img_00326.jpg,Tomato___Late_blight,9823fb17-3426-48be-a3de-ed8a3d742674___RS_Late.B 6320.JPG
img_00327.jpg,Tomato___Bacterial_spot,7882b2d6-96d2-43db-968c-5790a9dddc18___GCREC_Bact.Sp 6280.JPG
img_00328.jpg,Tomato___Early_blight,8a1d3598-cd1d-4978-9e18-b5e205108540___RS_Erly.B 8315.JPG
img_00329.jpg,Tomato___healthy,b917c931-67a8-4a67-9055-858c5e329b37___RS_HL 0590.JPG
img_00330.jpg,Tomato___Early_blight,deed458f-ec5b-46c7-9658-c005cf90fc11___RS_Erly.B 7480.JPG
img_00331.jpg,Tomato___healthy,000146ff-92a4-4db6-90ad-8fce2ae4fddd___GH_HL Leaf 259.1.JPG
img_00332.jpg,Tomato___Late_blight,4be2e7c4-f539-41c3-975b-a1ff17b516ec___GHLB_PS Leaf 2 Day 8_flipLR.jpg
img_00333.jpg,Tomato___Bacterial_spot,d4e4f6a5-f887-48b1-83d5-44e6f834cab4___GCREC_Bact.Sp 6064.JPG
img_00334.jpg,Tomato___Late_blight,6b7f4762-88d6-4e85-8fad-57ca4083ec89___GHLB_PS Leaf 8.1 Day 9_flipLR.jpg
img_00335.jpg,Tomato___Leaf_Mold,2857df1b-3a91-46d2-ab63-926b329b4a28___Crnl_L.Mold 7102_flipTB.JPG
img_00336.jpg,Tomato___Leaf_Mold,b8fc0a5c-ffce-488e-ae68-f4a268f8817b___Crnl_L.Mold 9157_flipTB.JPG
img_00337.jpg,Tomato___Leaf_Mold,791aae0d-94d2-4d06-b696-6ffd297f2ccb___Crnl_L.Mold 8888_180deg.JPG
img_00338.jpg,Tomato___Leaf_Mold,f989d3e8-e86b-4a15-80d7-22f6f7e0497a___Crnl_L.Mold 6818_180deg.JPG
img_00339.jpg,Tomato___Bacterial_spot,767eb77f-de18-4314-a465-4df8d442f468___GCREC_Bact.Sp 5951.JPG
img_00340.jpg,Tomato___Bacterial_spot,87cfe0ca-e9cc-4a35-a01e-ffe71eab482c___GCREC_Bact.Sp 6133.JPG
img_00341.jpg,Tomato___Late_blight,3d89871d-557a-414e-b726-8f4ba18d30e4___GHLB2 Leaf 8922_flipLR.JPG
img_00342.jpg,Tomato___Bacterial_spot,1a50d84b-c015-45ea-a041-500d5adcc339___UF.GRC_BS_Lab Leaf 8773.JPG
img_00343.jpg,Tomato___Late_blight,1f38a263-cfb5-47fe-8c0e-f8d62141f922___GHLB_PS leaf 28 Day 12 .jpg
img_00344.jpg,Tomato___Early_blight,ca7035fa-f55d-49c7-9d89-3d513c8e35b1___RS_Erly.B 7556_flipTB.JPG
img_00345.jpg,Tomato___Late_blight,ac205c4a-58c5-430f-8b4c-f853652df749___GHLB_PS Leaf 30 Day 13.jpg
img_00346.jpg,Tomato___Early_blight,ba789eab-7c04-4012-b8fa-98106b20b50c___RS_Erly.B 7771_180deg.JPG
img_00347.jpg,Tomato___Leaf_Mold,2857df1b-3a91-46d2-ab63-926b329b4a28___Crnl_L.Mold 7102.JPG
img_00348.jpg,Tomato___healthy,0f0fc0ee-b19b-4f90-ab41-8f693131f57d___RS_HL 9890_newPixel25.JPG
img_00349.jpg,Tomato___Early_blight,3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B 8356_flipTB.JPG
img_00350.jpg,Tomato___healthy,1ca23194-53c1-44a9-973a-39aa073f4a33___RS_HL 0058.JPG
img_00351.jpg,Tomato___Bacterial_spot,76dd04b9-ddda-4575-954c-dd3d04ce45aa___GCREC_Bact.Sp 5750.JPG
img_00352.jpg,Tomato___healthy,0d789240-9714-4378-8b63-4afb12ddfa44___RS_HL 9735.JPG
img_00353.jpg,Tomato___Late_blight,20fe383e-d172-4aee-b76c-d82420e93b0c___RS_Late.B 5519.JPG
img_00354.jpg,Tomato___Late_blight,1449ecb2-0325-49ba-80f1-2040b739fddd___RS_Late.B 7044.JPG
img_00355.jpg,Tomato___Bacterial_spot,d34ab0c8-700c-4c3d-8d30-7b52ea715bc7___GCREC_Bact.Sp 6122.JPG
img_00356.jpg,Tomato___healthy,e67fdf04-f0a3-4351-b65d-a1b7362fc032___GH_HL Leaf 304.1.JPG
img_00357.jpg,Tomato___Late_blight,5c1531ba-78f7-4d02-b9f8-b227b33e22ac___GHLB2 Leaf 8874.JPG
img_00358.jpg,Tomato___Early_blight,2419fd79-cda0-4ba4-be14-31c92a2e91dd___RS_Erly.B 8255_flipTB.JPG
img_00359.jpg,Tomato___Late_blight,8afb4f4f-cc42-45fb-b3bb-6d6a4b358d8b___GHLB2 Leaf 8574_flipLR.JPG
img_00360.jpg,Tomato___Leaf_Mold,da6cc51a-6ba2-4b1d-aa4f-5d699860da6b___Crnl_L.Mold 6767.JPG
img_00361.jpg,Tomato___Leaf_Mold,d33d8470-d090-474b-8c16-cd5e88d40f51___Crnl_L.Mold 6998.JPG
img_00362.jpg,Tomato___healthy,8809940a-a097-4488-9e49-3ffdc10d8d9a___GH_HL Leaf 245.JPG
img_00363.jpg,Tomato___Early_blight,df721edd-686e-4bb8-a05b-e8c67743c8ca___RS_Erly.B 8265_180deg.JPG
img_00364.jpg,Tomato___Early_blight,b165d0d3-726d-4913-8b92-3f14e1b99410___RS_Erly.B 6377_180deg.JPG
img_00365.jpg,Tomato___Leaf_Mold,128f8a8f-257f-4fb1-b4c3-4eeb524af355___Crnl_L.Mold 8985_flipTB.JPG
img_00366.jpg,Tomato___Bacterial_spot,0ad66523-0fca-464d-a6e9-ca2d629e8058___GCREC_Bact.Sp 5945.JPG
img_00367.jpg,Tomato___Early_blight,647ccba0-4f5e-4c64-a7ea-a34c8a39a439___RS_Erly.B 7355_180deg.JPG
img_00368.jpg,Tomato___Late_blight,d3d532b0-4927-4818-a12c-709ce0134435___GHLB2 Leaf 9051.JPG
img_00369.jpg,Tomato___healthy,62e5933a-1405-4f56-b5c6-3bb6996465f5___RS_HL 0378.JPG
img_00370.jpg,Tomato___Early_blight,42ef04d9-9bea-4bd2-9ea4-54cb16c9be24___RS_Erly.B 9616_180deg.JPG
img_00371.jpg,Tomato___Bacterial_spot,4d0f643a-df33-432c-950f-141b23e21094___GCREC_Bact.Sp 3312.JPG
img_00372.jpg,Tomato___Bacterial_spot,46c03e65-7398-4ecb-aca4-69c0edb3015b___GCREC_Bact.Sp 5724.JPG
img_00373.jpg,Tomato___healthy,8398397b-eae0-4e7b-83ee-44c42c67a79c___RS_HL 0631.JPG
img_00374.jpg,Tomato___Leaf_Mold,f42103cc-e7e6-4b18-97cb-e78b1bf0395f___Crnl_L.Mold 6819.JPG
img_00375.jpg,Tomato___Leaf_Mold,c703ee8a-3a32-4b49-9ac2-02138720a47d___Crnl_L.Mold 6614_flipTB.JPG
img_00376.jpg,Tomato___Early_blight,4d8cce21-a64f-4953-8c56-218f1611ed29___RS_Erly.B 7372.JPG
img_00377.jpg,Tomato___Leaf_Mold,a9ed3e3f-7c8c-4a0e-ae96-8bf55585a522___Crnl_L.Mold 7082.JPG
img_00378.jpg,Tomato___healthy,e62a7ec8-3e5e-4a47-be14-a57db0322bb6___RS_HL 9627.JPG
img_00379.jpg,Tomato___Late_blight,c782c37e-851e-4601-ab5a-65f627a7a099___RS_Late.B 4911.JPG
img_00380.jpg,Tomato___Leaf_Mold,a080e5aa-e54d-4e00-b09a-b896c712ea83___Crnl_L.Mold 6871_flipTB.JPG
img_00381.jpg,Tomato___Late_blight,317f01bd-bf08-43b2-b269-48a6fa2fd480___RS_Late.B 4854.JPG
img_00382.jpg,Tomato___healthy,32622151-b281-4603-9d7f-cf5df8201e4c___GH_HL Leaf 171.JPG
img_00383.jpg,Tomato___Early_blight,eccf8abf-a178-464f-ba55-1d203f5f8a47___RS_Erly.B 6395.JPG
img_00384.jpg,Tomato___Leaf_Mold,acfa0062-84e4-4b59-a886-6ff31a81230f___Crnl_L.Mold 7007.JPG
img_00385.jpg,Tomato___Early_blight,fb956247-8c0b-486a-b491-4d49e77e598e___RS_Erly.B 7842_flipTB.JPG
img_00386.jpg,Tomato___healthy,7b651761-da31-437a-be17-6e49912f622a___RS_HL 9703.JPG
img_00387.jpg,Tomato___Late_blight,0da53824-7b3b-43a9-9b34-146a7f71ef7e___RS_Late.B 6958.JPG
img_00388.jpg,Tomato___healthy,e336eb74-a19d-4461-871e-3124c5e0d047___RS_HL 0558.JPG
img_00389.jpg,Tomato___Early_blight,cb0e04ea-9d44-4c3f-b528-d7aa32aa0b85___RS_Erly.B 7850_180deg.JPG
img_00390.jpg,Tomato___Early_blight,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG
img_00391.jpg,Tomato___Bacterial_spot,bcb2dd59-8278-4bc7-9a7c-0fbc599adbab___UF.GRC_BS_Lab Leaf 8961.JPG
img_00392.jpg,Tomato___Early_blight,5339898b-4bf4-4ee0-b69c-eac14c202a69___RS_Erly.B 9430_flipTB.JPG
img_00393.jpg,Tomato___Late_blight,57e8eac3-bf54-463c-a3d7-6ef04ae0a8dc___GHLB2 Leaf 124.3.JPG
img_00394.jpg,Tomato___Early_blight,b450abe9-9282-42a8-af4d-3fa7da258f40___RS_Erly.B 7735_flipTB.JPG
img_00395.jpg,Tomato___Leaf_Mold,076334e5-f0a2-4f7a-b936-02a89ddd0cf5___Crnl_L.Mold 8857_flipTB.JPG
img_00396.jpg,Tomato___Leaf_Mold,55495e8f-9873-4dda-a02e-32736fed032a___Crnl_L.Mold 6499.JPG
img_00397.jpg,Tomato___healthy,b840b04b-5909-4e35-beb8-7f53098975b1___RS_HL 0324.JPG
img_00398.jpg,Tomato___Early_blight,c163bdbd-0c60-44da-be29-a1d0cad71b72___RS_Erly.B 8343_180deg.JPG
img_00399.jpg,Tomato___Bacterial_spot,f1164b16-0b05-413e-be8d-79d85901e34b___GCREC_Bact.Sp 3443.JPG
img_00400.jpg,Tomato___Leaf_Mold,4152fc15-f9d5-4928-b177-b993db007110___Crnl_L.Mold 8876_flipTB.JPG
img_00401.jpg,Tomato___Late_blight,c2d71717-0650-4ab0-859e-a7390243b2bc___RS_Late.B 6443.JPG
img_00402.jpg,Tomato___healthy,3f730857-e87b-4de0-bcbb-fdf0314e2250___GH_HL Leaf 245.1_flipTB.JPG
img_00403.jpg,Tomato___Late_blight,6c7243ea-1e4b-4166-ae4c-9f99bb84fe4d___GHLB2 Leaf 128.2_flipLR.JPG
img_00404.jpg,Tomato___Leaf_Mold,b625db0c-4b96-4cac-b6ef-8ded223bc857___Crnl_L.Mold 6563_flipTB.JPG
img_00405.jpg,Tomato___Early_blight,6f8ac19d-d97f-47ee-8ad4-bb53ab7984a0___RS_Erly.B 7786.JPG
img_00406.jpg,Tomato___Late_blight,0da23640-656e-4f03-be14-4b4b36811861___GHLB2 Leaf 9072_flipLR.JPG
img_00407.jpg,Tomato___healthy,3a211a87-cac9-4393-84ca-51e240e1b043___RS_HL 0210_flipTB.JPG
img_00408.jpg,Tomato___Leaf_Mold,77b74ab1-43d3-4d49-b901-e6e19ee0f200___Crnl_L.Mold 9063_180deg.JPG
img_00409.jpg,Tomato___Bacterial_spot,90242b8c-be8b-4d1e-b1f2-c593082f5286___GCREC_Bact.Sp 5804.JPG
img_00410.jpg,Tomato___Early_blight,cacbfac0-f563-452c-b506-1ce7bd06d680___RS_Erly.B 9379_flipTB.JPG
img_00411.jpg,Tomato___Leaf_Mold,171e415f-917b-49c1-90f5-9f4a90ac0f7f___Crnl_L.Mold 8648.JPG
img_00412.jpg,Tomato___Late_blight,4ceb4156-66d9-4405-9472-82a35f0fa245___GHLB2 Leaf 8662_flipLR.JPG
img_00413.jpg,Tomato___Leaf_Mold,aeec2942-315c-4297-90a2-4dc24f491a5c___Crnl_L.Mold 6925_180deg.JPG
img_00414.jpg,Tomato___Late_blight,7f533ee8-1d72-486e-b2a6-b5ef2ac7cc88___GHLB2 Leaf 8837.JPG
img_00415.jpg,Tomato___Bacterial_spot,291aa719-2698-4449-9e9c-095cfc04da6f___GCREC_Bact.Sp 6196.JPG
img_00416.jpg,Tomato___Early_blight,2998c7f2-9f4f-4734-aa39-403dd7211869___RS_Erly.B 7528.JPG
img_00417.jpg,Tomato___Leaf_Mold,f63bb2e2-d13c-4e48-8e94-4d97f0dbad49___Crnl_L.Mold 6799_flipTB.JPG
